,0
10989,60
10990,6
10991,70
10992,60
10993,15
10994,17
10995,2
10996,1
10997,14
10998,14
10999,12
11000,14
11001,70
11002,6
11003,1000000000
11004,20
11005,5
11006,13
11007,70
11008,7
11009,60
11010,15
11011,0
11012,17
11013,1000000000
11014,70
11015,50
11016,50
11017,6
11018,0
11019,2
11020,3
11021,80
11022,50
11023,70
11024,9
11025,1
11026,11
11027,16
11028,19
11029,8
11030,30
11031,80
11032,1
11033,70
11034,1
11035,4
11036,0
11037,20
11038,50
11039,30
11040,70
11041,100
11042,30
11043,2
11044,1000000
11045,18
11046,6
11047,6
11048,3
11049,30
11050,13
11051,1000
11052,2
11053,6
11054,0
11055,11
11056,80
11057,1000
11058,3
11059,14
11060,9
11061,3
11062,10
11063,10
11064,2
11065,15
11066,70
11067,1000000
11068,10
11069,20
11070,14
11071,6
11072,11
11073,13
11074,2
11075,19
11076,9
11077,60
11078,11
11079,30
11080,6
11081,17
11082,60
11083,9
11084,20
11085,18
11086,18
11087,70
11088,90
11089,4
11090,60
11091,0
11092,40
11093,100
11094,90
11095,80
11096,90
11097,3
11098,7
11099,50
11100,11
11101,8
11102,70
11103,2
11104,1000
11105,60
11106,1000
11107,19
11108,30
11109,9
11110,80
11111,50
11112,90
11113,17
11114,2
11115,5
11116,7
11117,8
11118,40
11119,60
11120,100
11121,6
11122,1000
11123,18
11124,10
11125,1000000
11126,18
11127,13
11128,9
11129,6
11130,6
11131,0
11132,1000
11133,1000000
11134,8
11135,90
11136,60
11137,10
11138,12
11139,1000000
11140,13
11141,9
11142,16
11143,4
11144,100
11145,16
11146,90
11147,90
11148,12
11149,9
11150,3
11151,18
11152,12
11153,30
11154,16
11155,50
11156,1000000000
11157,100
11158,14
11159,9
11160,1000
11161,2
11162,0
11163,2
11164,30
11165,100
11166,1
11167,10
11168,14
11169,80
11170,8
11171,19
11172,70
11173,6
11174,18
11175,17
11176,100
11177,1000000
11178,7
11179,1000
11180,6
11181,3
11182,1000000000
11183,1
11184,90
11185,6
11186,1000000
11187,19
11188,1000
11189,100
11190,80
11191,7
11192,16
11193,20
11194,10
11195,1000000
11196,8
11197,17
11198,0
11199,4
11200,50
11201,16
11202,4
11203,9
11204,1000
11205,90
11206,6
11207,12
11208,13
11209,50
11210,0
11211,19
11212,8
11213,6
11214,13
11215,4
11216,16
11217,19
11218,5
11219,90
11220,4
11221,19
11222,60
11223,80
11224,80
11225,13
11226,20
11227,1000000000
11228,90
11229,8
11230,100
11231,1000
11232,2
11233,3
11234,3
11235,30
11236,9
11237,15
11238,17
11239,7
11240,15
11241,50
11242,20
11243,1000
11244,100
11245,3
11246,6
11247,16
11248,7
11249,10
11250,4
11251,6
11252,11
11253,12
11254,2
11255,90
11256,20
11257,30
11258,40
11259,1000
11260,0
11261,10
11262,14
11263,11
11264,60
11265,7
11266,90
11267,13
11268,2
11269,16
11270,0
11271,1000000
11272,60
11273,60
11274,6
11275,16
11276,100
11277,60
11278,7
11279,3
11280,70
11281,100
11282,13
11283,20
11284,7
11285,15
11286,14
11287,50
11288,80
11289,18
11290,1000000
11291,80
11292,11
11293,70
11294,14
11295,18
11296,90
11297,6
11298,40
11299,15
11300,7
11301,4
11302,7
11303,18
11304,70
11305,80
11306,15
11307,70
11308,30
11309,70
11310,15
11311,1000000000
11312,50
11313,2
11314,13
11315,80
11316,90
11317,50
11318,9
11319,6
11320,40
11321,4
11322,4
11323,20
11324,18
11325,0
11326,13
11327,100
11328,18
11329,14
11330,50
11331,3
11332,0
11333,9
11334,60
11335,100
11336,10
11337,9
11338,90
11339,11
11340,90
11341,9
11342,1000
11343,5
11344,13
11345,8
11346,2
11347,19
11348,40
11349,30
11350,20
11351,9
11352,13
11353,20
11354,17
11355,1000000
11356,15
11357,17
11358,100
11359,8
11360,19
11361,13
11362,16
11363,50
11364,20
11365,1000000000
11366,4
11367,30
11368,6
11369,16
11370,16
11371,14
11372,3
11373,3
11374,70
11375,2
11376,100
11377,30
11378,17
11379,6
11380,7
11381,2
11382,7
11383,14
11384,5
11385,17
11386,4
11387,17
11388,13
11389,5
11390,9
11391,20
11392,17
11393,12
11394,4
11395,7
11396,1000000
11397,70
11398,80
11399,1000000000
11400,13
11401,1
11402,30
11403,11
11404,19
11405,3
11406,5
11407,18
11408,16
11409,11
11410,15
11411,14
11412,5
11413,60
11414,2
11415,15
11416,9
11417,16
11418,50
11419,14
11420,70
11421,5
11422,2
11423,1000000
11424,8
11425,6
11426,50
11427,9
11428,1000000
11429,7
11430,30
11431,30
11432,1000
11433,7
11434,0
11435,1000
11436,80
11437,8
11438,50
11439,18
11440,13
11441,11
11442,3
11443,20
11444,10
11445,0
11446,1000000000
11447,60
11448,6
11449,20
11450,4
11451,1000
11452,40
11453,11
11454,17
11455,1000000000
11456,19
11457,30
11458,1000000000
11459,5
11460,20
11461,1000000000
11462,14
11463,13
11464,17
11465,11
11466,11
11467,1000000000
11468,16
11469,90
11470,8
11471,8
11472,50
11473,14
11474,50
11475,20
11476,2
11477,100
11478,10
11479,1000000000
11480,1
11481,40
11482,7
11483,5
11484,15
11485,1
11486,1000000000
11487,16
11488,2
11489,2
11490,1000000
11491,5
11492,15
11493,6
11494,8
11495,9
11496,19
11497,100
11498,40
11499,8
11500,12
11501,1000000000
11502,30
11503,1000
11504,13
11505,7
11506,90
11507,17
11508,7
11509,12
11510,80
11511,15
11512,6
11513,1000
11514,90
11515,100
11516,14
11517,12
11518,50
11519,1000000
11520,40
11521,1
11522,9
11523,6
11524,6
11525,3
11526,5
11527,6
11528,50
11529,70
11530,2
11531,7
11532,100
11533,12
11534,11
11535,1
11536,50
11537,12
11538,1000000
11539,3
11540,5
11541,30
11542,17
11543,2
11544,6
11545,1
11546,17
11547,5
11548,19
11549,9
11550,18
11551,18
11552,13
11553,14
11554,40
11555,16
11556,6
11557,70
11558,1000
11559,1000000000
11560,9
11561,4
11562,1000000000
11563,15
11564,8
11565,11
11566,15
11567,14
11568,7
11569,1000
11570,80
11571,8
11572,18
11573,12
11574,8
11575,1000000
11576,60
11577,14
11578,10
11579,9
11580,2
11581,1000000
11582,8
11583,30
11584,14
11585,7
11586,0
11587,5
11588,12
11589,80
11590,100
11591,60
11592,19
11593,15
11594,2
11595,4
11596,10
11597,1000000000
11598,7
11599,16
11600,90
11601,5
11602,12
11603,100
11604,30
11605,70
11606,3
11607,7
11608,0
11609,14
11610,8
11611,30
11612,0
11613,17
11614,100
11615,60
11616,30
11617,11
11618,12
11619,19
11620,15
11621,70
11622,13
11623,18
11624,30
11625,2
11626,16
11627,11
11628,3
11629,13
11630,50
11631,1000000
11632,100
11633,4
11634,19
11635,60
11636,11
11637,13
11638,10
11639,13
11640,18
11641,14
11642,40
11643,30
11644,9
11645,16
11646,60
11647,10
11648,12
11649,19
11650,11
11651,1000
11652,7
11653,20
11654,1000000
11655,0
11656,80
11657,1000000
11658,90
11659,3
11660,13
11661,6
11662,70
11663,17
11664,13
11665,80
11666,9
11667,70
11668,3
11669,6
11670,80
11671,1000
11672,1
11673,12
11674,1
11675,16
11676,20
11677,17
11678,2
11679,30
11680,17
11681,2
11682,20
11683,17
11684,1000
11685,2
11686,5
11687,12
11688,90
11689,70
11690,100
11691,5
11692,13
11693,100
11694,15
11695,20
11696,1000
11697,12
11698,1000000
11699,80
11700,6
11701,60
11702,12
11703,1000000
11704,13
11705,7
11706,15
11707,5
11708,60
11709,13
11710,16
11711,2
11712,12
11713,80
11714,15
11715,4
11716,1
11717,1000000000
11718,1000000000
11719,14
11720,12
11721,17
11722,80
11723,2
11724,1000
11725,70
11726,15
11727,17
11728,7
11729,4
11730,13
11731,14
11732,14
11733,12
11734,18
11735,3
11736,4
11737,50
11738,40
11739,0
11740,1
11741,2
11742,6
11743,5
11744,17
11745,90
11746,40
11747,7
11748,90
11749,7
11750,8
11751,16
11752,15
11753,13
11754,18
11755,4
11756,13
11757,14
11758,1000000
11759,17
11760,13
11761,5
11762,0
11763,90
11764,19
11765,11
11766,5
11767,16
11768,10
11769,17
11770,12
11771,1
11772,1000000000
11773,6
11774,1000
11775,6
11776,1000000
11777,90
11778,11
11779,11
11780,3
11781,40
11782,50
11783,0
11784,100
11785,90
11786,40
11787,70
11788,15
11789,60
11790,12
11791,1000000000
11792,14
11793,19
11794,17
11795,40
11796,6
11797,8
11798,3
11799,80
11800,1000000
11801,5
11802,2
11803,20
11804,60
11805,50
11806,50
11807,50
11808,9
11809,20
11810,1000000
11811,19
11812,1000000000
11813,11
11814,100
11815,30
11816,9
11817,40
11818,9
11819,20
11820,5
11821,10
11822,14
11823,15
11824,9
11825,10
11826,12
11827,8
11828,90
11829,80
11830,1000000
11831,80
11832,90
11833,4
11834,12
11835,14
11836,3
11837,5
11838,70
11839,11
11840,1000000000
11841,50
11842,7
11843,13
11844,14
11845,5
11846,16
11847,100
11848,6
11849,6
11850,100
11851,4
11852,14
11853,11
11854,40
11855,2
11856,15
11857,9
11858,100
11859,60
11860,1000
11861,10
11862,18
11863,5
11864,1
11865,70
11866,13
11867,1
11868,1
11869,1000000000
11870,1000000000
11871,20
11872,3
11873,6
11874,90
11875,19
11876,6
11877,1000
11878,13
11879,20
11880,18
11881,1000000000
11882,30
11883,19
11884,30
11885,90
11886,2
11887,18
11888,1000
11889,15
11890,8
11891,14
11892,1000000
11893,20
11894,8
11895,20
11896,2
11897,1000000
11898,6
11899,2
11900,70
11901,2
11902,40
11903,3
11904,90
11905,100
11906,1
11907,14
11908,100
11909,1000
11910,1000000
11911,40
11912,12
11913,30
11914,8
11915,18
11916,17
11917,9
11918,12
11919,1000000000
11920,60
11921,90
11922,30
11923,7
11924,11
11925,12
11926,19
11927,2
11928,12
11929,5
11930,20
11931,6
11932,14
11933,8
11934,1000000000
11935,8
11936,11
11937,40
11938,40
11939,5
11940,40
11941,6
11942,30
11943,70
11944,40
11945,1000
11946,20
11947,5
11948,1000
11949,1
11950,70
11951,1000
11952,1000000000
11953,80
11954,1000000
11955,50
11956,40
11957,2
11958,15
11959,20
11960,19
11961,100
11962,50
11963,18
11964,9
11965,6
11966,1
11967,40
11968,1000
11969,40
11970,11
11971,40
11972,13
11973,100
11974,9
11975,50
11976,1000000000
11977,2
11978,14
11979,2
11980,8
11981,16
11982,90
11983,5
11984,30
11985,1
11986,4
11987,5
11988,16
11989,5
11990,80
11991,14
11992,1000000000
11993,10
11994,18
11995,14
11996,5
11997,1000000
11998,1000000000
11999,6
12000,1
12001,60
12002,60
12003,14
12004,90
12005,7
12006,4
12007,5
12008,40
12009,15
12010,4
12011,6
12012,1000
12013,5
12014,2
12015,3
12016,1000
12017,50
12018,80
12019,100
12020,1000000000
12021,70
12022,10
12023,0
12024,20
12025,1000000000
12026,6
12027,13
12028,1000000
12029,18
12030,13
12031,15
12032,5
12033,50
12034,19
12035,70
12036,80
12037,5
12038,5
12039,7
12040,7
12041,13
12042,1000000
12043,7
12044,40
12045,0
12046,8
12047,60
12048,18
12049,9
12050,80
12051,15
12052,40
12053,70
12054,50
12055,7
12056,1
12057,9
12058,6
12059,30
12060,1000
12061,10
12062,10
12063,14
12064,80
12065,11
12066,5
12067,80
12068,17
12069,19
12070,11
12071,50
12072,12
12073,50
12074,5
12075,17
12076,5
12077,17
12078,90
12079,30
12080,0
12081,17
12082,50
12083,10
12084,12
12085,5
12086,16
12087,3
12088,20
12089,1
12090,19
12091,13
12092,8
12093,2
12094,100
12095,18
12096,30
12097,12
12098,7
12099,60
12100,13
12101,15
12102,13
12103,14
12104,3
12105,60
12106,8
12107,40
12108,0
12109,17
12110,100
12111,5
12112,1
12113,50
12114,16
12115,6
12116,1
12117,20
12118,30
12119,5
12120,2
12121,5
12122,20
12123,14
12124,80
12125,90
12126,6
12127,30
12128,11
12129,0
12130,14
12131,6
12132,1
12133,7
12134,100
12135,2
12136,19
12137,1
12138,18
12139,1
12140,30
12141,1
12142,17
12143,11
12144,70
12145,7
12146,5
12147,70
12148,0
12149,1
12150,10
12151,19
12152,70
12153,100
12154,50
12155,18
12156,1000000000
12157,50
12158,40
12159,1000
12160,17
12161,60
12162,80
12163,10
12164,14
12165,40
12166,14
12167,40
12168,15
12169,70
12170,0
12171,18
12172,16
12173,90
12174,13
12175,20
12176,1000000
12177,6
12178,1000
12179,30
12180,1000
12181,1000000000
12182,2
12183,17
12184,1
12185,0
12186,11
12187,40
12188,10
12189,8
12190,15
12191,3
12192,2
12193,18
12194,18
12195,19
12196,6
12197,17
12198,90
12199,16
12200,15
12201,9
12202,13
12203,9
12204,2
12205,2
12206,12
12207,3
12208,40
12209,1000
12210,16
12211,100
12212,10
12213,4
12214,7
12215,9
12216,2
12217,18
12218,1
12219,100
12220,16
12221,12
12222,80
12223,30
12224,15
12225,60
12226,2
12227,15
12228,2
12229,3
12230,100
12231,40
12232,15
12233,17
12234,19
12235,5
12236,70
12237,3
12238,3
12239,1000
12240,1
12241,1000000000
12242,13
12243,7
12244,50
12245,1
12246,19
12247,8
12248,3
12249,40
12250,2
12251,3
12252,9
12253,15
12254,9
12255,12
12256,9
12257,16
12258,17
12259,90
12260,1000000000
12261,30
12262,15
12263,9
12264,40
12265,12
12266,40
12267,10
12268,30
12269,20
12270,11
12271,40
12272,10
12273,11
12274,30
12275,10
12276,7
12277,30
12278,6
12279,15
12280,20
12281,40
12282,60
12283,7
12284,1000
12285,100
12286,4
12287,70
12288,17
12289,16
12290,100
12291,70
12292,8
12293,90
12294,1000000000
12295,30
12296,8
12297,5
12298,1000000
12299,5
12300,3
12301,1
12302,7
12303,90
12304,19
12305,5
12306,0
12307,3
12308,1
12309,8
12310,1000000000
12311,16
12312,0
12313,1
12314,7
12315,2
12316,6
12317,19
12318,100
12319,1
12320,60
12321,0
12322,19
12323,1
12324,100
12325,1000000
12326,18
12327,11
12328,15
12329,18
12330,70
12331,4
12332,3
12333,1000000000
12334,60
12335,50
12336,1000000
12337,19
12338,2
12339,30
12340,9
12341,16
12342,11
12343,2
12344,16
12345,60
12346,1000000000
12347,16
12348,13
12349,20
12350,70
12351,100
12352,50
12353,6
12354,13
12355,17
12356,1000
12357,6
12358,14
12359,0
12360,8
12361,1000
12362,6
12363,20
12364,10
12365,30
12366,100
12367,17
12368,2
12369,17
12370,60
12371,30
12372,12
12373,3
12374,7
12375,16
12376,1000
12377,8
12378,40
12379,100
12380,0
12381,40
12382,80
12383,13
12384,17
12385,3
12386,13
12387,1
12388,80
12389,90
12390,70
12391,80
12392,40
12393,1000000
12394,2
12395,0
12396,1
12397,60
12398,19
12399,100
12400,6
12401,18
12402,14
12403,9
12404,12
12405,70
12406,12
12407,1000000
12408,7
12409,8
12410,14
12411,19
12412,10
12413,12
12414,0
12415,20
12416,1000000
12417,60
12418,1000
12419,12
12420,100
12421,100
12422,1000000000
12423,17
12424,40
12425,90
12426,90
12427,6
12428,20
12429,7
12430,1000000
12431,8
12432,20
12433,16
12434,12
12435,3
12436,3
12437,9
12438,1
12439,9
12440,20
12441,80
12442,3
12443,18
12444,1
12445,4
12446,30
12447,5
12448,1000000
12449,5
12450,12
12451,100
12452,10
12453,19
12454,5
12455,0
12456,6
12457,30
12458,0
12459,13
12460,1
12461,14
12462,8
12463,60
12464,17
12465,1000000
12466,1000000
12467,4
12468,70
12469,7
12470,1
12471,13
12472,19
12473,19
12474,12
12475,50
12476,30
12477,20
12478,17
12479,80
12480,4
12481,30
12482,7
12483,3
12484,16
12485,14
12486,17
12487,40
12488,0
12489,1
12490,40
12491,80
12492,19
12493,6
12494,10
12495,9
12496,13
12497,4
12498,30
12499,13
12500,8
12501,14
12502,90
12503,70
12504,15
12505,12
12506,8
12507,5
12508,15
12509,7
12510,8
12511,2
12512,11
12513,60
12514,4
12515,6
12516,5
12517,13
12518,18
12519,18
12520,1000
12521,16
12522,2
12523,10
12524,16
12525,1000000000
12526,9
12527,20
12528,50
12529,80
12530,3
12531,19
12532,70
12533,70
12534,3
12535,19
12536,1000000
12537,18
12538,19
12539,0
12540,17
12541,7
12542,11
12543,16
12544,19
12545,1000
12546,50
12547,6
12548,10
12549,15
12550,90
12551,70
12552,8
12553,80
12554,50
12555,17
12556,11
12557,0
12558,1000000000
12559,5
12560,15
12561,9
12562,0
12563,40
12564,11
12565,30
12566,1
12567,70
12568,2
12569,0
12570,6
12571,11
12572,10
12573,30
12574,7
12575,30
12576,20
12577,5
12578,7
12579,5
12580,12
12581,8
12582,0
12583,15
12584,1000000000
12585,1000
12586,8
12587,2
12588,4
12589,12
12590,9
12591,40
12592,18
12593,1
12594,9
12595,2
12596,13
12597,19
12598,5
12599,70
12600,20
12601,4
12602,60
12603,19
12604,30
12605,11
12606,10
12607,20
12608,30
12609,13
12610,70
12611,14
12612,5
12613,60
12614,1000000000
12615,70
12616,1000
12617,8
12618,4
12619,12
12620,5
12621,100
12622,4
12623,50
12624,9
12625,9
12626,14
12627,100
12628,1000
12629,7
12630,0
12631,15
12632,4
12633,11
12634,0
12635,2
12636,17
12637,80
12638,12
12639,9
12640,1000000
12641,1
12642,18
12643,70
12644,9
12645,1000
12646,6
12647,14
12648,4
12649,1
12650,0
12651,4
12652,17
12653,14
12654,18
12655,20
12656,4
12657,12
12658,50
12659,3
12660,11
12661,70
12662,7
12663,17
12664,2
12665,60
12666,80
12667,30
12668,17
12669,18
12670,6
12671,80
12672,3
12673,20
12674,100
12675,1
12676,1000000000
12677,4
12678,20
12679,100
12680,19
12681,8
12682,13
12683,6
12684,18
12685,10
12686,1
12687,1000000
12688,11
12689,4
12690,50
12691,8
12692,19
12693,16
12694,30
12695,30
12696,100
12697,90
12698,50
12699,8
12700,11
12701,80
12702,100
12703,6
12704,6
12705,14
12706,60
12707,60
12708,17
12709,2
12710,70
12711,70
12712,15
12713,5
12714,5
12715,12
12716,70
12717,15
12718,40
12719,0
12720,11
12721,70
12722,60
12723,16
12724,1000000000
12725,20
12726,1000000000
12727,17
12728,16
12729,12
12730,90
12731,19
12732,12
12733,6
12734,12
12735,18
12736,100
12737,6
12738,17
12739,5
12740,60
12741,16
12742,0
12743,7
12744,90
12745,1000000000
12746,60
12747,5
12748,50
12749,9
12750,1000000000
12751,90
12752,12
12753,2
12754,70
12755,1
12756,1
12757,0
12758,2
12759,11
12760,18
12761,80
12762,1000
12763,0
12764,40
12765,12
12766,17
12767,60
12768,2
12769,90
12770,70
12771,30
12772,11
12773,40
12774,18
12775,1000
12776,15
12777,1000000000
12778,6
12779,18
12780,70
12781,2
12782,19
12783,60
12784,20
12785,20
12786,13
12787,10
12788,100
12789,17
12790,6
12791,70
12792,60
12793,1000000
12794,17
12795,17
12796,2
12797,1
12798,11
12799,1000
12800,14
12801,8
12802,10
12803,7
12804,80
12805,15
12806,80
12807,17
12808,11
12809,70
12810,20
12811,13
12812,17
12813,40
12814,8
12815,1000000
12816,1
12817,11
12818,17
12819,14
12820,18
12821,1
12822,0
12823,90
12824,80
12825,7
12826,100
12827,9
12828,9
12829,6
12830,80
12831,80
12832,30
12833,8
12834,12
12835,1
12836,40
12837,12
12838,50
12839,30
12840,8
12841,15
12842,4
12843,11
12844,30
12845,16
12846,9
12847,0
12848,90
12849,16
12850,11
12851,4
12852,11
12853,100
12854,60
12855,10
12856,100
12857,7
12858,40
12859,20
12860,20
12861,80
12862,11
12863,60
12864,13
12865,19
12866,1000
12867,2
12868,60
12869,1000000000
12870,17
12871,7
12872,19
12873,14
12874,5
12875,4
12876,3
12877,12
12878,6
12879,90
12880,0
12881,6
12882,3
12883,18
12884,15
12885,18
12886,11
12887,60
12888,1000
12889,15
12890,13
12891,50
12892,1000
12893,12
12894,1000000000
12895,19
12896,4
12897,2
12898,8
12899,90
12900,10
12901,40
12902,12
12903,13
12904,2
12905,60
12906,1000000000
12907,0
12908,30
12909,19
12910,15
12911,8
12912,4
12913,1000
12914,6
12915,70
12916,20
12917,9
12918,11
12919,30
12920,18
12921,90
12922,20
12923,1
12924,8
12925,0
12926,11
12927,1
12928,40
12929,20
12930,4
12931,10
12932,19
12933,12
12934,1000000
12935,13
12936,5
12937,12
12938,13
12939,10
12940,11
12941,17
12942,30
12943,1000000000
12944,12
12945,40
12946,6
12947,0
12948,8
12949,16
12950,80
12951,5
12952,20
12953,16
12954,3
12955,7
12956,0
12957,3
12958,90
12959,5
12960,4
12961,0
12962,13
12963,9
12964,13
12965,12
12966,19
12967,9
12968,15
12969,90
12970,4
12971,50
12972,30
12973,13
12974,2
12975,7
12976,6
12977,11
12978,18
12979,50
12980,12
12981,1000000
12982,6
12983,10
12984,2
12985,12
12986,90
12987,11
12988,5
12989,1000000
12990,4
12991,3
12992,70
12993,18
12994,19
12995,17
12996,1
12997,7
12998,0
12999,3
13000,20
13001,14
13002,11
13003,7
13004,5
13005,12
13006,60
13007,15
13008,4
13009,9
13010,60
13011,16
13012,3
13013,100
13014,1
13015,1000
13016,4
13017,10
13018,100
13019,1000000000
13020,17
13021,1000000000
13022,12
13023,14
13024,1000000
13025,15
13026,18
13027,3
13028,18
13029,80
13030,6
13031,5
13032,3
13033,1
13034,7
13035,18
13036,40
13037,19
13038,1000000000
13039,14
13040,20
13041,6
13042,11
13043,90
13044,9
13045,30
13046,3
13047,19
13048,30
13049,20
13050,8
13051,70
13052,3
13053,30
13054,30
13055,16
13056,2
13057,40
13058,3
13059,70
13060,16
13061,4
13062,1000000000
13063,1
13064,10
13065,19
13066,10
13067,18
13068,7
13069,4
13070,18
13071,3
13072,100
13073,50
13074,15
13075,8
13076,19
13077,5
13078,17
13079,0
13080,9
13081,1000000
13082,1000
13083,4
13084,90
13085,4
13086,19
13087,7
13088,40
13089,50
13090,20
13091,7
13092,16
13093,50
13094,10
13095,9
13096,80
13097,1000000000
13098,90
13099,2
13100,1000000000
13101,17
13102,50
13103,13
13104,16
13105,60
13106,8
13107,80
13108,10
13109,8
13110,4
13111,5
13112,60
13113,4
13114,60
13115,100
13116,40
13117,40
13118,15
13119,50
13120,6
13121,19
13122,19
13123,6
13124,1000
13125,5
13126,1000
13127,1000000
13128,9
13129,70
13130,14
13131,13
13132,40
13133,90
13134,20
13135,70
13136,90
13137,80
13138,2
13139,4
13140,6
13141,60
13142,30
13143,11
13144,16
13145,4
13146,14
13147,1000000000
13148,10
13149,0
13150,2
13151,16
13152,0
13153,60
13154,4
13155,60
13156,18
13157,40
13158,50
13159,10
13160,3
13161,5
13162,70
13163,11
13164,20
13165,19
13166,90
13167,10
13168,50
13169,7
13170,3
13171,11
13172,1
13173,30
13174,18
13175,0
13176,18
13177,16
13178,15
13179,100
13180,30
13181,18
13182,1000000000
13183,0
13184,9
13185,80
13186,1000
13187,13
13188,4
13189,16
13190,50
13191,1000000000
13192,50
13193,3
13194,13
13195,8
13196,90
13197,10
13198,70
13199,20
13200,10
13201,30
13202,6
13203,15
13204,90
13205,10
13206,7
13207,14
13208,4
13209,0
13210,30
13211,1000000000
13212,1000
13213,13
13214,8
13215,100
13216,1000000
13217,11
13218,9
13219,4
13220,18
13221,5
13222,1000
13223,19
13224,3
13225,13
13226,6
13227,50
13228,15
13229,18
13230,90
13231,6
13232,10
13233,5
13234,100
13235,1000000000
13236,17
13237,1
13238,9
13239,9
13240,2
13241,13
13242,80
13243,9
13244,30
13245,8
13246,14
13247,9
13248,40
13249,30
13250,7
13251,13
13252,10
13253,4
13254,17
13255,1000000
13256,1
13257,12
13258,14
13259,80
13260,19
13261,17
13262,1000
13263,16
13264,11
13265,11
13266,90
13267,90
13268,0
13269,0
13270,4
13271,19
13272,17
13273,90
13274,50
13275,5
13276,9
13277,60
13278,9
13279,1000000000
13280,40
13281,40
13282,11
13283,8
13284,1
13285,11
13286,13
13287,80
13288,0
13289,20
13290,5
13291,80
13292,100
13293,50
13294,1000000000
13295,80
13296,1
13297,15
13298,10
13299,15
13300,8
13301,15
13302,9
13303,9
13304,90
13305,18
13306,14
13307,9
13308,50
13309,9
13310,40
13311,16
13312,50
13313,30
13314,80
13315,8
13316,11
13317,50
13318,100
13319,6
13320,4
13321,100
13322,12
13323,6
13324,0
13325,12
13326,30
13327,20
13328,50
13329,12
13330,30
13331,14
13332,80
13333,1000000
13334,8
13335,3
13336,7
13337,1000000000
13338,5
13339,4
13340,5
13341,9
13342,3
13343,70
13344,1
13345,12
13346,10
13347,100
13348,30
13349,20
13350,70
13351,6
13352,19
13353,80
13354,5
13355,40
13356,100
13357,19
13358,8
13359,8
13360,1000000
13361,13
13362,1000000000
13363,1
13364,1000
13365,15
13366,20
13367,1000
13368,90
13369,4
13370,19
13371,90
13372,6
13373,1000000000
13374,40
13375,1
13376,13
13377,8
13378,11
13379,6
13380,90
13381,10
13382,100
13383,12
13384,3
13385,1000000000
13386,2
13387,1000
13388,2
13389,13
13390,14
13391,4
13392,1
13393,70
13394,11
13395,15
13396,30
13397,3
13398,30
13399,0
13400,1000000
13401,4
13402,4
13403,60
13404,1000
13405,11
13406,9
13407,20
13408,9
13409,18
13410,12
13411,3
13412,4
13413,18
13414,5
13415,12
13416,60
13417,17
13418,13
13419,80
13420,19
13421,13
13422,1000
13423,1
13424,17
13425,10
13426,20
13427,20
13428,0
13429,13
13430,0
13431,16
13432,13
13433,1
13434,6
13435,7
13436,8
13437,90
13438,100
13439,90
13440,6
13441,70
13442,2
13443,12
13444,40
13445,9
13446,14
13447,2
13448,13
13449,3
13450,20
13451,7
13452,14
13453,9
13454,70
13455,10
13456,14
13457,20
13458,10
13459,1000
13460,9
13461,1000000
13462,1000
13463,14
13464,20
13465,4
13466,30
13467,6
13468,3
13469,50
13470,60
13471,18
13472,19
13473,18
13474,4
13475,14
13476,18
13477,1000000
13478,1000
13479,90
13480,18
13481,3
13482,60
13483,70
13484,50
13485,7
13486,100
13487,90
13488,17
13489,6
13490,17
13491,60
13492,13
13493,1000000
13494,40
13495,70
13496,1000000
13497,14
13498,15
13499,10
13500,50
13501,50
13502,8
13503,1000
13504,9
13505,5
13506,90
13507,3
13508,19
13509,0
13510,1000000000
13511,20
13512,40
13513,19
13514,1000000000
13515,3
13516,7
13517,40
13518,3
13519,11
13520,8
13521,5
13522,80
13523,18
13524,14
13525,17
13526,13
13527,0
13528,12
13529,0
13530,80
13531,60
13532,7
13533,16
13534,1
13535,17
13536,1000
13537,8
13538,3
13539,60
13540,1
13541,17
13542,40
13543,16
13544,14
13545,5
13546,2
13547,30
13548,14
13549,1000
13550,14
13551,1000
13552,16
13553,9
13554,1
13555,19
13556,8
13557,70
13558,1
13559,5
13560,5
13561,18
13562,1
13563,3
13564,11
13565,3
13566,9
13567,6
13568,4
13569,70
13570,0
13571,60
13572,4
13573,18
13574,11
13575,100
13576,1000000
13577,4
13578,7
13579,60
13580,15
13581,19
13582,10
13583,20
13584,14
13585,19
13586,1000
13587,2
13588,13
13589,17
13590,15
13591,12
13592,7
13593,40
13594,0
13595,12
13596,1000000
13597,1000000
13598,9
13599,70
13600,8
13601,8
13602,80
13603,15
13604,30
13605,19
13606,90
13607,1000000000
13608,90
13609,8
13610,70
13611,40
13612,1000
13613,70
13614,90
13615,4
13616,80
13617,1000
13618,8
13619,1000000
13620,0
13621,20
13622,0
13623,17
13624,70
13625,90
13626,20
13627,1000
13628,1
13629,100
13630,13
13631,18
13632,2
13633,1000
13634,17
13635,3
13636,70
13637,80
13638,60
13639,1000
13640,16
13641,80
13642,9
13643,2
13644,6
13645,1000000000
13646,16
13647,1000000
13648,0
13649,3
13650,10
13651,1000000000
13652,17
13653,2
13654,60
13655,1000
13656,8
13657,50
13658,1
13659,0
13660,1000000
13661,19
13662,17
13663,8
13664,1
13665,0
13666,50
13667,1000000
13668,11
13669,1
13670,6
13671,1000000
13672,40
13673,15
13674,9
13675,13
13676,1000
13677,18
13678,90
13679,2
13680,1000000
13681,17
13682,2
13683,10
13684,4
13685,40
13686,5
13687,13
13688,5
13689,1000000
13690,50
